sine 64,0.05633333333333333,0.004478740460207803,
sine 128,0.126,0.0023162331101551493,
sine 256,0.2713333333333333,0.0017513944758680462,
sine 512,0.6529999999999999,0.0017429371502142995,
sine 1024,1.371,0.0009092207189364174,
