steep 64,0.037,0.004711541795056979,
steep 128,0.081,0.00423723386160694,
steep 256,0.186,0.004055792957843528,
steep 512,0.41133333333333333,0.004047346764662603,
steep 1024,0.9400000000000001,0.004224971033015847,
