steep 64,0.03866666666666667,0.004128252304224435,
steep 128,0.09633333333333333,0.004443567393232141,
steep 256,0.21933333333333332,0.004046268898827098,
steep 512,0.446,0.003925511202388755,
steep 1024,1.111,0.003925511202388755,
