sine 64,0.033666666666666664,0.00023745299350687508,
sine 128,0.11766666666666667,0.00016099688843255802,
sine 256,0.22966666666666669,0.00020704859001677495,
sine 512,0.435,0.00017580316133833173,
sine 1024,0.8573333333333333,0.0001621703009384695,
