steep 64,0.023666666666666662,0.004128252304224435,
steep 128,0.08433333333333334,0.0030621175268916853,
steep 256,0.16233333333333336,0.0029122085691957547,
steep 512,0.2976666666666667,0.0029121211715952503,
steep 1024,0.5906666666666667,0.0028704673861309244,
